성별,세대,아티스트,곡명,앨범명,앨범이미지,유튜브링크
여성,40,페퍼톤스(PEPPERTONES),계절의 끝에서,Open Run,https://musicmeta-phinf.pstatic.net/album/000/336/336209.jpg,https://www.youtube.com/watch?v=xPxPdOG7744
여성,40,10CM,그라데이션,5.3,https://musicmeta-phinf.pstatic.net/album/007/651/7651729.jpg,https://www.youtube.com/watch?v=VQZXXciZb_c
여성,40,10CM,봄이 좋냐??,3.2,https://musicmeta-phinf.pstatic.net/album/000/628/628171.jpg,https://www.youtube.com/watch?v=ZDotTeH8qQI
여성,40,BIG Naughty (서동현),정이라고 하자 (Feat. 10CM),정이라고 하자,https://musicmeta-phinf.pstatic.net/album/007/502/7502798.jpg,https://www.youtube.com/watch?v=DYrY1E4-9NI
여성,40,용준형,소나기 (Feat. 10cm),소나기 (Feat. 10cm),https://musicmeta-phinf.pstatic.net/album/002/422/2422964.jpg,https://www.youtube.com/watch?v=rD8iXrvL2EY
여성,40,새소년,긴 꿈,긴 꿈,https://musicmeta-phinf.pstatic.net/album/002/066/2066675.jpg,https://www.youtube.com/watch?v=tzL4A8hyXc8
여성,40,새소년,난춘 (亂春),난춘 (亂春),https://musicmeta-phinf.pstatic.net/album/004/557/4557021.jpg,https://www.youtube.com/watch?v=KsznX5j2oQ0
여성,40,새소년,파도,파도,https://musicmeta-phinf.pstatic.net/album/002/221/2221107.jpg,https://www.youtube.com/watch?v=HdkSpALG3A4
여성,40,극동아시아타이거즈,오늘은 비가 와도 좋을 것 같아,오늘은 비 냄새가 나도 좋을 것 같지만,https://musicmeta-phinf.pstatic.net/album/004/672/4672588.jpg,https://www.youtube.com/watch?v=pC7tJjjBaiQ
여성,40,극동아시아타이거즈,별,별,https://musicmeta-phinf.pstatic.net/album/007/437/7437082.jpg,https://www.youtube.com/watch?v=SAWhoHapnXc
여성,40,이소라,신청곡 (Feat. SUGA of BTS),신청곡 (Feat. SUGA of BTS),https://musicmeta-phinf.pstatic.net/album/002/819/2819078.jpg,https://www.youtube.com/watch?v=ij0SQZcqnPU
여성,40,이영지,NOT SORRY (Feat. pH-1) (Prod. by Slom),쇼미더머니 11 Episode 3,https://musicmeta-phinf.pstatic.net/album/008/480/8480282.jpg,https://www.youtube.com/watch?v=dp8fgSykQZQ
여성,40,이영지,낮 밤 (feat. 박재범),낮 밤 (feat. 박재범),https://musicmeta-phinf.pstatic.net/album/006/616/6616534.jpg,https://www.youtube.com/watch?v=g3rD2V4meGs
여성,40,자우림,STAY WITH ME,영원한 사랑,https://musicmeta-phinf.pstatic.net/album/006/714/6714254.jpg,https://www.youtube.com/watch?v=p7Yc0kaz_hY
여성,40,자우림,있지,자우림,https://musicmeta-phinf.pstatic.net/album/002/468/2468814.jpg,https://www.youtube.com/watch?v=a6dwchTCoAI
여성,40,자우림,"스물다섯, 스물하나","Goodbye, grief.",https://musicmeta-phinf.pstatic.net/album/000/398/398547.jpg,https://www.youtube.com/watch?v=AizDJNhLW5s
여성,40,아이유(IU),Love poem,Love poem,https://musicmeta-phinf.pstatic.net/album/003/399/3399860.jpg,https://www.youtube.com/watch?v=OcVmaIlHZ1o
여성,40,방탄소년단,Butterfly,화양연화 pt.2,https://musicmeta-phinf.pstatic.net/album/000/601/601476.jpg,https://www.youtube.com/watch?v=XJZnkem1xss
여성,40,태연 (TAEYEON),그대라는 시,호텔 델루나 OST Part 3,https://musicmeta-phinf.pstatic.net/album/003/128/3128245.jpg,https://www.youtube.com/watch?v=lIyvkOxRXng
여성,40,볼빨간사춘기,"나만, 봄",사춘기집Ⅰ 꽃기운,https://musicmeta-phinf.pstatic.net/album/002/979/2979649.jpg,https://www.youtube.com/watch?v=AsXxuIdpkWM
여성,40,방탄소년단,봄날,YOU NEVER WALK ALONE,https://musicmeta-phinf.pstatic.net/album/001/781/1781318.jpg,https://www.youtube.com/watch?v=xEeFrLSkMm8
여성,40,정은지,너의 밤은 어때 (취향저격 그녀 X 정은지),너의 밤은 어때 (취향저격 그녀 X 정은지),https://musicmeta-phinf.pstatic.net/album/004/969/4969158.jpg,https://www.youtube.com/watch?v=JicPLKaQHkQ
여성,40,황치열,봄이라서 (One Spring Day),Be Ordinary,https://musicmeta-phinf.pstatic.net/album/002/064/2064844.jpg,https://www.youtube.com/watch?v=lH2ko7GrMd0
여성,40,코나,우리의 밤은 당신의 낮보다 아름답다,Overlap,https://musicmeta-phinf.pstatic.net/album/000/002/2135.jpg,https://www.youtube.com/watch?v=k1SLZbEKIb0
여성,40,아이유(IU),밤편지,밤편지,https://musicmeta-phinf.pstatic.net/album/001/855/1855408.jpg,https://www.youtube.com/watch?v=BzYnNdJhZQw
여성,40,성시경,"다정하게, 안녕히",구르미 그린 달빛 (KBS2 월화드라마) OST - Part 5,https://musicmeta-phinf.pstatic.net/album/000/663/663437.jpg,https://www.youtube.com/watch?v=wGfL3ukGxbU
여성,40,이무진,신호등,신호등,https://musicmeta-phinf.pstatic.net/album/005/843/5843153.jpg,https://www.youtube.com/watch?v=IgzbIFHQhdA
여성,50,소찬휘,현명한 선택,Then To Now,https://musicmeta-phinf.pstatic.net/album/000/001/1403.jpg,https://www.youtube.com/watch?v=0VCHxbYWjmM
여성,50,김연자,나는 울었네,1집 김연자 노래의 메아리,https://musicmeta-phinf.pstatic.net/album/000/082/82743.jpg,https://www.youtube.com/watch?v=TbCzlE9eDCM
여성,50,김범룡,사랑의 진실,김범룡 2003,https://musicmeta-phinf.pstatic.net/album/000/001/1178.jpg,https://www.youtube.com/watch?v=PwUvcumfpIs
여성,50,임재현,사랑에 연습이 있었다면 (Prod. 2soo),사랑에 연습이 있었다면,https://musicmeta-phinf.pstatic.net/album/002/535/2535123.jpg,https://www.youtube.com/watch?v=T8XbVWBEMfw
여성,50,조용필,청춘 시대,조용필 40th Live Concert - The History (Live),https://musicmeta-phinf.pstatic.net/album/000/157/157585.jpg,https://www.youtube.com/watch?v=_EWOxoG9cls
여성,50,조정현,그 아픔까지 사랑한거야,그 아픔까지 사랑한거야,https://musicmeta-phinf.pstatic.net/album/000/000/181.jpg,https://www.youtube.com/watch?v=rYqknGbEgV0
여성,50,이승환,너를 향한 마음,Always,https://musicmeta-phinf.pstatic.net/album/000/000/394.jpg,https://www.youtube.com/watch?v=26lw0_Z8oAA
여성,50,박정수,그대 품에 잠들었으면 (New Ver.),미우나 고우나 / 속눈썹,https://musicmeta-phinf.pstatic.net/album/000/310/310727.jpg,https://www.youtube.com/watch?v=ZvSoboE8zKg
여성,50,신해철,슬픈 표정 하지 말아요,슬픈표정하지 말아요,https://musicmeta-phinf.pstatic.net/album/000/000/27.jpg,https://www.youtube.com/watch?v=Y_EJ0lDCaZw
여성,50,김광석,먼지가 되어,Classic,https://musicmeta-phinf.pstatic.net/album/000/000/766.jpg,https://www.youtube.com/watch?v=nFXTf9PodCw
여성,50,신승훈,내일이 오면,그후로 오랫동안,https://musicmeta-phinf.pstatic.net/album/000/000/80.jpg,https://www.youtube.com/watch?v=NOsbM0FHNLs
여성,50,김광석,사랑했지만,김광석 다시부르기 1，2 (리마스터),https://musicmeta-phinf.pstatic.net/album/000/041/41171.jpg,https://www.youtube.com/watch?v=KO8nXzCMoOE
여성,50,이문세,사랑은 늘 도망가,욕망의 불꽃 OST Vol.1,https://musicmeta-phinf.pstatic.net/album/000/181/181118.jpg,https://www.youtube.com/watch?v=WdW3ye8auYs
여성,50,김완선,삐에로는 우릴보고 웃지,삐에로는 우릴 보고 웃지,https://musicmeta-phinf.pstatic.net/album/000/001/1573.jpg,https://www.youtube.com/watch?v=vwNrL6LSEWY
여성,50,박정운,오늘 같은 밤이면,Live & Single,https://musicmeta-phinf.pstatic.net/album/000/000/281.jpg,https://www.youtube.com/watch?v=1fiGVZAHJXE
여성,50,푸른하늘,눈물나는 날에는,2집 푸른하늘,https://musicmeta-phinf.pstatic.net/album/000/002/2129.jpg,https://www.youtube.com/watch?v=m9Wc39NWqf8
여성,50,박상민,해바라기 (그녀에게..),Sunflower,https://musicmeta-phinf.pstatic.net/album/000/001/1221.jpg,https://www.youtube.com/watch?v=XGyYRrCU5cI
여성,50,신승훈,미소속에 비친 그대,미소속에 비친 그대,https://musicmeta-phinf.pstatic.net/album/000/000/102.jpg,https://www.youtube.com/watch?v=-EYdvz0HZC4
여성,50,김민종,착한 사랑,愛 (애),https://musicmeta-phinf.pstatic.net/album/000/000/87.jpg,https://www.youtube.com/watch?v=Z8W0VPTgg3Q
여성,50,조용필,이젠 그랬으면 좋겠네,추억속의 재회,https://musicmeta-phinf.pstatic.net/album/000/000/528.jpg,https://www.youtube.com/watch?v=CFWbZg14rKw
여성,50,전영록,저녁놀,'88 추억,https://musicmeta-phinf.pstatic.net/album/000/063/63261.jpg,https://www.youtube.com/watch?v=pY0FxkUmO5U
여성,50,전영록,사랑은 연필로 쓰세요,'83 사랑은 연필로 쓰세요,https://musicmeta-phinf.pstatic.net/album/000/027/27501.jpg,https://www.youtube.com/watch?v=HFaO3rCHsgc
여성,50,오승근,내 나이가 어때서,내 나이가 어때서,https://musicmeta-phinf.pstatic.net/album/000/326/326367.jpg,https://www.youtube.com/watch?v=dzOrxttyK-E
여성,50,윤상,가려진 시간 사이로,PART I,https://musicmeta-phinf.pstatic.net/album/000/000/481.jpg,https://www.youtube.com/watch?v=_2Ww-2Nd3sU
여성,50,이승철,서쪽 하늘,청연 OST (靑燕 Blue Swallow),https://musicmeta-phinf.pstatic.net/album/000/035/35875.jpg,https://www.youtube.com/watch?v=R05FtOb5Hz8
여성,50,박미경,이브의 경고,Jungle New Style,https://musicmeta-phinf.pstatic.net/album/000/001/1498.jpg,https://www.youtube.com/watch?v=IsvhRu0Jo7I
여성,50,박미경,기억속의 먼 그대에게,아담의 심리,https://musicmeta-phinf.pstatic.net/album/000/001/1499.jpg,https://www.youtube.com/watch?v=zce8_LaIz1w
여성,50,박미경,이유같지 않은 이유,이유같지 않은 이유,https://musicmeta-phinf.pstatic.net/album/000/001/1500.jpg,https://www.youtube.com/watch?v=RVtL9pLRmk4
여성,50,박상철,무조건,무조건,https://musicmeta-phinf.pstatic.net/album/000/032/32099.jpg,https://www.youtube.com/watch?v=hhmYe6EEc5M
여성,50,이승철,그런 사람 또 없습니다,10th Mutopia - 사랑 참 어렵다,https://musicmeta-phinf.pstatic.net/album/000/161/161710.jpg,https://www.youtube.com/watch?v=aT_qcT69vug
여성,50,양수경,사랑은 창밖에 빗물 같아요,떠나는 마음,https://musicmeta-phinf.pstatic.net/album/000/120/120728.jpg,https://www.youtube.com/watch?v=nCpdJtrd4UM
여성,50,양수경,이별의 끝은 어디인가요,이별의 끝은 어디인가요,https://musicmeta-phinf.pstatic.net/album/000/063/63106.jpg,https://www.youtube.com/watch?v=3BiYnvOK0e4
여성,50,양수경,바라 볼 수 없는 그대,떠나는 마음,https://musicmeta-phinf.pstatic.net/album/000/120/120728.jpg,https://www.youtube.com/watch?v=jH3duLuccQo
여성,50,송창식,우리는,송창식 골든 제3집,https://musicmeta-phinf.pstatic.net/album/000/003/3423.jpg,https://www.youtube.com/watch?v=YzcLM1f3_qU
여성,50,송창식,고래사냥,송창식 골든 제2집,https://musicmeta-phinf.pstatic.net/album/000/003/3424.jpg,https://www.youtube.com/watch?v=P3hJ217vyOU
여성,50,이승환,어떻게 사랑이 그래요,Hwantastic,https://musicmeta-phinf.pstatic.net/album/000/042/42220.jpg,https://www.youtube.com/watch?v=aTHjlRJr-xQ
여성,50,이승환,천일동안,Human,https://musicmeta-phinf.pstatic.net/album/000/000/273.jpg,https://www.youtube.com/watch?v=Dg5ScijAiTU
여성,50,윤종신,좋니,LISTEN 010 좋니,https://musicmeta-phinf.pstatic.net/album/002/067/2067347.jpg,https://www.youtube.com/watch?v=jy_UiIQn_d0
여성,50,이소라,제발,꽃,https://musicmeta-phinf.pstatic.net/album/000/001/1506.jpg,https://www.youtube.com/watch?v=seeZ4Sjykt8
여성,50,이소라,나를 사랑하지 않는 그대에게,SoRa's 5 Diary,https://musicmeta-phinf.pstatic.net/album/000/001/1681.jpg,https://www.youtube.com/watch?v=kiN7mOeUOFE
여성,50,인순이,거위의 꿈,거위의 꿈,https://musicmeta-phinf.pstatic.net/album/000/045/45164.jpg,https://www.youtube.com/watch?v=e-WOXDNRef0
여성,50,인순이,밤이면 밤마다,골든앨범,https://musicmeta-phinf.pstatic.net/album/000/542/542897.jpg,https://www.youtube.com/watch?v=RvfiuLlSJEI
여성,50,인순이,아버지,인순이,https://musicmeta-phinf.pstatic.net/album/000/156/156339.jpg,https://www.youtube.com/watch?v=Zpm2Xdnmf8E
여성,50,조정현,그대에게 쓰는 편지,세상에서,https://musicmeta-phinf.pstatic.net/album/000/001/1080.jpg,https://www.youtube.com/watch?v=UX14fdtpHOU
여성,50,이은미,애인 있어요,Ma Non Tanto,https://musicmeta-phinf.pstatic.net/album/000/035/35120.jpg,https://www.youtube.com/watch?v=PRHkIH3zEO4
